work_id,title,fandom,trope,kudos,num_chapters,total_words,avg_words_per_chapter,total_comments,avg_comments_per_chapter,url,tags
25352155,Park Jimin's Guide to Good Housekeeping,bts,slow_burn,12769,20,236930,11846,400,20.0,https://archiveofourown.org/works/25352155,"Alternate Universe - Magic, Mythical Beings & Creatures, Bureaucracy, Enemies to Friends to Lovers, Park Jimin (BTS)-centric, Jeon Jungkook is Bad at Feelings, Slow Burn, Unreliable Narrator, Bottom Park Jimin (BTS), Top Jeon Jungkook, Jeon Jungkook is a Brat, Kim Taehyung | V is a Little Shit, Sassy Park Jimin (BTS), Park Jimin can't hold his tongue if he tried, Park Jimin just wants a day off, Someone please save me from this verbal sparring, Kim Taehyung is a force of nature, How is that not a tag, Park Jimin is a brownie, Min Yoongi is a sorcerer, everyone just needs to calm the hell down, Murder, Biting, Marking, Come Marking, Size Kink, Dirty Talk, Humiliation, but it's mild cuz im shy, Polyamory, but not jikook, Namtaegi - Freeform, Namjoon's detachable head, Jimin disaster gay, pain sundae, what the hell are these tags, Eventual Happy Ending, Temporary Character Death, Descriptions of war, Blood, Jeongguk's golden wings, Emotional Sex, Crying During Sex, but it's good, ;)"
12025704,흰 여름 ('White Summer'),bts,slow_burn,9437,6,24685,4114,115,19.2,https://archiveofourown.org/works/12025704,"non-au, suga pov, Multimedia, Mild Angst, Canon Compliant, Idol 'verse, with clear RM bias, Slow Burn, Realistic, Don’t copy to another site, Do not steal or re-post"
17241959,Nemesis: Love,bts,slow_burn,11364,18,84346,4686,360,20.0,https://archiveofourown.org/works/17241959,"Office Romance, Rivalry, Enemies to Lovers, Male Friendship, Slow Burn, Kim Taehyung | V & Park Jimin are Best Friends"
14840924,The Farthest Place,bts,slow_burn,10320,13,155627,11971,260,20.0,https://archiveofourown.org/works/14840924,"Alpha/Beta/Omega Dynamics, Alpha Min Yoongi | Suga, Omega Park Jimin, Angst, Mpreg, Alternate Universe - Historical, but no real setting, Alternate Universe - Royalty, Arranged Marriage, Mating Cycles/In Heat, Brave Park Jimin, Minor Character Death, Anal Sex, Prince Min Yoongi | Suga, Cheating, Kind Of, Other Additional Tags to Be Added, Rimming, Oral Sex, First Time, Slow Burn, Death, Illnesses, dark themes, Suicidal Thoughts"
20799524,Screwed Up and Brilliant,bts,slow_burn,8617,12,112884,9407,240,20.0,https://archiveofourown.org/works/20799524,"Escort JK, Eventual Smut, Top Park Jimin (BTS), Bottom Jeon Jungkook, Anal Sex, Slow Burn, Jealousy, VHope are cute together, Eventual Romance, minor choking kink, Slow Build, Namjin Are Basically Married, Yoongi Takes Forever to Show Up, Angst and Fluff and Smut, Strangers to Lovers, Protective Min Yoongi | Suga, Oral Sex, Jealous Behavior and Minor Manipulation, when I say slow burn I mean like multiple chapters of pain, One top/bottom switch moment so you'll be fine, A Hell of A Lot of Flirting"
7376881,You're So Special,bts,slow_burn,11752,12,88456,7371,236,19.7,https://archiveofourown.org/works/7376881,"Growing Up!AU, Friends to Lovers, Slow Burn, Fluff, Time Skips, Childhood Friends, Crack, Hijinks & Shenanigans, Pining, Underage Drinking, Light Angst, Alternate Universe - College/University, yoonminseok - Freeform, Implied Sexual Content"
22992613,symbiosis,bts,slow_burn,24905,18,228169,12676,360,20.0,https://archiveofourown.org/works/22992613,"Arranged Marriage, Strangers to Lovers, Rich Jeon Jungkook, Rich Kim Taehyung | V, Lawyer Kim Taehyung | V, Angst, Eventual Smut, Slow Burn, Sexual Tension, dick stepping, Jealousy, Office Sex, Face-Fucking, Hand Jobs, Road Head, Not Actually Unrequited Love, Family Issues, Angst with a Happy Ending, Vibrators, Semi-Public Sex, Exhibitionism, Minor Violence, Switch Jeon Jungkook, Switch Kim Taehyung | V, mentions of gambling"
11199906,International playboy (don't answer),bts,slow_burn,15271,23,137815,5992,460,20.0,https://archiveofourown.org/works/11199906,"Texting, Drunk Texting, Wrong number, Epistolary, because it sounds nicer, Dancer Park Jimin, Model Jeon Jungkook, Alternate Universe - College/University, Social Media, Polyamory, Enemies to Friends to Lovers, Slow Burn, Sexting, but only for a chapter!!, Explicit Sexual Content, Explicit Language, Praise Kink, Strength Kink, Rivals to Lovers, Complete, Breaking the Fourth Wall"
4382348,trust your heart if the seas catch fire,bts,slow_burn,10531,24,132167,5507,439,18.3,https://archiveofourown.org/works/4382348,"Parallel Universes, Pining, Alternate Universe - Non-Famous, Temporarily Unrequited Love, Slow Burn, Alternate Universe - Canon Divergence"
20224228,"little brave, breathe",bts,slow_burn,9292,21,100704,4795,368,17.5,https://archiveofourown.org/works/20224228,"Alternate Universe - Soulmates, Alternate Universe - Future, Found Family AU, Jeon Jungkook-centric, Jeon Jungkook is Bad at Feelings, Friends to Lovers, Polyamory, because soulmates can be more than just a pair of people, Slow Burn, Getting Together, Angst, Angst and Hurt/Comfort, Gangs, Gang Violence, hyungs being very protective of their maknae, Angst with a Happy Ending, ok cue the smut tags, Dirty Talk, Hand Jobs, Blow Jobs, Light Dom/sub, Sub Jeon Jungkook, Whiny Jeon Jungkook, Subdrop, Aftercare, Anal Sex, Anxiety, Panic Attacks, Comfort, Hurt/Comfort, Dom/sub Undertones, Multiple Orgasms, Oral Sex, Orgies, Group Sex"
17551634,Gusto d'Italia,bts,slow_burn,9484,18,80271,4460,354,19.7,https://archiveofourown.org/works/17551634,"Alternate Universe - Restaurant, Chef Yoongi, chef jungkook, Waiter Taehyung, Bartender Jimin, waiter hoseok, manager namjoon, Owner Seokjin, Slow Burn, Eventual Smut, Fluff, SO MUCH FLUFF, Perfectionist Yoongi"
7817539,Riptide,bts,slow_burn,8782,18,62563,3476,246,13.7,https://archiveofourown.org/works/7817539,"Canon Compliant, Getting Together, Friends to Lovers, Growing Up, Internalized Homophobia, Homophobia, Coming Out, Fluff and Angst, Pining, Happy Ending, Slow Burn, Gratuitous ocean metaphors, Sexuality Crisis, real soft"
20274367,cherub vice,bts,slow_burn,8275,9,118602,13178,180,20.0,https://archiveofourown.org/works/20274367,"Religious Conflict, End of the World, First Time, Internalized Homophobia, Homophobic Language, Self-Discovery, First Crush, Family Issues, Churches, Friendship/Love, Recreational Drug Use, Clubbing, Slow Burn, Alternate Universe, basically losing my religion but make it gay"
14707098,Fake Sugar,bts,slow_burn,25469,9,87675,9742,180,20.0,https://archiveofourown.org/works/14707098,"how to even categorize.., reverse... fake... sugar daddy au?, terrified fake sugar daddy jeon jungkook, supremely confident fake sugar baby/professional competitive eater kim seokjin, daddy kink goofs but no actual daddy kink, subversion of tropes? hopefully?, sidepairs bc hi it's me, Eventual Smut, Humor, Angst, buddy this shit got angsty, mentions of emotional abuse/brief domestic violence/ generally shitty dads, but the bad guys get what's coming to them, Angst with a Happy Ending, Slow Burn"
30372423,Eternal Instincts,bts,slow_burn,9477,19,63123,3322,326,17.2,https://archiveofourown.org/works/30372423,"Magic, Vampire Kim Seokjin | Jin, Vampire Kim Namjoon | RM, Vampire Park Jimin (BTS), Vampire Kim Taehyung | V, Vampire Min Yoongi | Suga, Vampire Jung Hoseok | J-Hope, Human Jeon Jungkook, Vampires, Sugar Daddy, Protective Hyungs, Protective Bangtan Boys | BTS, Jeon Jungkook is a Sweetheart, Lowkey tho ot6 got fucked up morals, but anyways, Cute Jeon Jungkook, Baby Boy Jeon Jungkook, OT7, Alternate Universe - Vampire, Slow Burn, Mates, True Mates, Jeon Jungkook-centric, I talk about Namjoons dimples a lot, im not ashamed of that but i thougjt id mention it, a truly UNGODLY amount of petnames just a warning"
9882227,spring day,bts,slow_burn,12392,13,71765,5520,257,19.8,https://archiveofourown.org/works/9882227,"Alpha/Beta/Omega Dynamics, Pack Dynamics, Alternate Universe - Soulmates, Slow Burn, Eventual Smut, EXO are side characters, Alpha Kim Namjoon | Rap Monster, Omega Kim Seokjin | Jin, Omega Kim Taehyung | V, Omega Park Jimin, Alpha Min Yoongi | Suga, Kim Taehyung | V & Park Jimin are Best Friends, Mating Cycles/In Heat, Mpreg, Beta Jung Hoseok | J-Hope"
14570388,"Just Say ""Yes"" (I'd Rather Have Everything Than Nothing At All)",bts,slow_burn,9660,3,23192,7731,60,20.0,https://archiveofourown.org/works/14570388,"Pre-Slash, Canon Compliant, Fluff, Misunderstandings, Soft Jeon Jungkook, Cuddling & Snuggling, Getting Together, Oblivious Kim Taehyung | V, Slow Burn, Jeon Jungkook is Whipped, He loves Taehyung so much, i cry, Angst, Adding that in there because there have been reports of tears"
15709230,with a taste of your lips (I'm on a ride),bts,slow_burn,8383,1,22234,22234,20,20.0,https://archiveofourown.org/works/15709230,"Alternate Universe - College/University, Social Media, Texting, Slow Burn, Eventual Smut, Internalized Homophobia, Light Angst, Light BDSM, Fluff and Smut, Makeup Artist Jimin, Masturbation, Blow Jobs, Anal Sex, Butt Plugs, Verbal Humiliation, Lipstick & Lip Gloss, Attempt at Humor"
19899313,New Romantics,bts,slow_burn,10030,20,193854,9693,400,20.0,https://archiveofourown.org/works/19899313,"Fake/Pretend Relationship, Fake Marriage, Fluff, Angst, Humor, Romantic Comedy, Alternate Universe - Modern Setting, Min Yoongi | Suga is Bad at Feelings, Park Jimin (BTS) is Bad At Feelings, Misunderstandings, There is a cat, her name is Madeleine, this is a classic fake relationship trope and i have no regrets, Hurt/Comfort, Minor Character Death, bad attempts at poetry, this is pretty much a korean drama tbh, theyre so gay, the most domestic story I have ever penned, Domestic Fluff, yoonmin are soft for each other, Mutual Pining, Slow Burn, Enemies to Friends to Lovers, Non-Explicit Smut, Hate to Love, Photographer Min Yoongi | Suga, Actor Park Jimin, Strangers to Lovers, Cohabitation, Eventual Smut, but tbh not sure if yoonmin wanna kiss or kill each other, Banter, Arranged Marriage, contract marriage, bed sharing, come for the plot stay for the cat"
23891185,Boxing the Stars,bts,slow_burn,9266,8,101892,12736,160,20.0,https://archiveofourown.org/works/23891185,"Art Student Jeon Jungkook, Barista Park Jimin (BTS), Bartender Park Jimin (BTS), he's both because he's a multitalented king, Switch Jeon Jungkook, Switch Park Jimin (BTS), switch legends look at them go I'm so proud, Strangers to Lovers, Slow Burn, Slow Build, Feelings Realization, Explicit Sexual Content, Falling In Love, Fluff and Smut, Emotional Hurt/Comfort, Eventual Romance, Mentions of Toxic Relationships, mentions of homophobia and discrimination, side Taegi that makes me happy af, side namjin, Hobi is the best roommate ever, Coffee Shops, Tattoos, Jeon Jungkook is Whipped, Park Jimin (BTS) is a Sweetheart, even if it doesn't look like it at first, anyways who's surprised that my tags are chaotic, Tags May Change, Tags Are Hard"
9931415,"summer, winter, spring (i'm falling for you)",bts,slow_burn,8492,4,41791,10448,80,20.0,https://archiveofourown.org/works/9931415,"Friends to Lovers, Alternate Universe - High School, Pining, Popularity, the social hierarchy of high schools, side yoonkook, very side namseok, Sports, Fluff, Underage Drinking, Brothers Taejin, Childhood Friends, Slow Burn"
17621345,a dose of salt,bts,slow_burn,9451,10,148600,14860,200,20.0,https://archiveofourown.org/works/17621345,"Alternate Universe - Medical, Medical Jargon, Medical Trauma, Medical Inaccuracies, Doctors & Physicians, Surgeons, Enemies to Lovers, Mentions of War, Post-Traumatic Stress Disorder - PTSD, Death, Hospitals, Blood, I'll add more tags as story progresses, Sex, Hook-Up, Slow Burn, Sexual Tension, Cocky Jeon Jungkook, Sassy Park Jimin (BTS), Eventual Smut?, Eventual Romance, Arguing, a lot of arguing, Angst, alternate universe - korea, Minor Character Death, it's a hospital after all, Barebacking, Smut, Rough Sex, Dirty Talk, Filthy, Yes taejin is a side ship but not really just a side ship cuz they have a full storyline too, Fluff, Falling In Love, Romantic Comedy"
33328558,Life Out Here,bts,slow_burn,8621,23,109332,4754,460,20.0,https://archiveofourown.org/works/33328558,"Mail Order Brides, Alternate Universe - Historical, Past Abuse, Past Rape/Non-con, Sexual Assault, Arranged Marriage, Farmer Min Yoongi | Suga, Farmer Kim Taehyung | V, Farmer Jung Hoseok | J-Hope, Alpha Min Yoongi | Suga, Omega Park Jimin (BTS), Alpha Jung Hoseok | J-Hope, Omega Kim Taehyung | V, Alpha Kim Namjoon | RM, Omega Jeon Jungkook, Alpha Kim Seokjin | Jin, Alpha/Beta/Omega Dynamics, except there are no betas, Historical Inaccuracy, Angst and Hurt/Comfort, Eating Disorder Not Otherwise Specified, Period-Typical Sexism, Non-Consensual Touching, Alternate Universe - Farm/Ranch, Slow Burn, Victim Blaming, Self-Esteem Issues, Fluff and Angst, Domestic Fluff, Smut"
44581630,The Courage To Live,bts,slow_burn,8254,13,128725,9902,260,20.0,https://archiveofourown.org/works/44581630,"Alpha/Beta/Omega Dynamics, Pack Dynamics, nature setting, Found Family, Shy Park Jimin (BTS), Omega Park Jimin (BTS), Alpha Jeon Jungkook, Jeon Jungkook is Whipped, Park Jimin-centric (BTS), side taegi, Side 2Seok, Alpha Kim Namjoon | RM, Alpha Kim Taehyung | V, Beta Kim Seokjin | Jin, Beta Jung Hoseok | J-Hope, Omega Min Yoongi | Suga, Sexual Self Discovery, Medical Trauma, Mating Cycles/In Heat, Pack Bonding, Shapeshifting, Hurt/Comfort, Fluff and Angst, First Love, Courting Rituals, Animal Death, Grief/Mourning, Sadness, Past Abuse, Past Violence, Slow Burn, Tenderness, Happy Ending, Starting Over, Pack Feels, Protective Jeon Jungkook, Jeon Jungkook is Good at Feelings, Working Out My Feelings Through Fic, Catharsis, Good Boy Park Jimin (BTS), Falling In Love, Insomnia, Nesting, Scenting, mentioned mpreg, Hunting, feral wolves, Bruises, Minor Injuries, Near Death Experiences, Wet Dream, Holding Hands, Masturbation, Kissing, Making Out, Semi-public hand jobs, Feral Behavior, Anal Fingering, Smut, Anal Sex, Oral Sex, Ass to Mouth, Self-Lubrication, Knotting, First Time, Loss of Virginity"
14535252,Never Be The Same,bts,slow_burn,8874,6,62056,10343,120,20.0,https://archiveofourown.org/works/14535252,"Alpha/Beta/Omega Dynamics, alpha!namjoon, omega!yoongi, Trope Subversion, accidental bond, slowburn, Friends to Lovers, Secret Relationship, Canon Compliant, Idol 'verse, Other: See Story Notes, Don’t copy to another site, Do not steal or re-post, Intersex Omegas, Do not use for AI training purposes, If you see this work posted or translated on another site it has been stolen"
15493242,you talk all that sweet talk,bts,fluff,16215,1,2031,2031,20,20.0,https://archiveofourown.org/works/15493242,"AU, Established Relationship, Married Couple, Doctor Kim Taehyung | V, Domestic Fluff"
9255236,Unwanted Butterflies,bts,fluff,16010,18,101264,5626,339,18.8,https://archiveofourown.org/works/9255236,"Smut, Office, hatetolove, enemiestolovers, jungkook is a rich playboy, Fuckbuddies, Office Sex, Rimming, Blowjobs, Kinky stuff, Name Calling, Handcuffs, Slow Burn, Bondage, Anal Sex, Family Issues, They work at the same company, Denial, a lot of denial, Sassy comments, A bit of comedy here and there, Angst, Fluff on the long run, Alternate Universe, A lot of vkook fighting, yoonmin, namjin - Freeform, Namjoon and Jimin are vkook shippers, A lot of angst I think, I'm Sorry, Love Hurts"
7443976,Black Cat,bts,fluff,12551,21,55709,2653,399,19.0,https://archiveofourown.org/works/7443976,"Alternate Universe - Soulmates, Body Swap, the rapper line are their own idol group, everyone has emotions, dancer!jimin, Yoongi Is Bad at Feelings, First Kiss, jimin and jin have deep conversations at 3am, Angst, but also fluff, A+ best friend Kim Taehyung, jungkook is a massive nerd, I always write when I'm half asleep"
7571629,"if i get in, i just might drown",bts,fluff,13747,1,12507,12507,20,20.0,https://archiveofourown.org/works/7571629,"Alternate Universe - Domestic, Established Relationship, Alpha/Beta/Omega Dynamics, Mating Cycles/In Heat, Rutting, Knotting, Self-Lubrication, Consensual Somnophilia, Breeding, Feminization, Consensual Non-Consent, Come Inflation, Rimming, Felching, Cum Play, Ass Play, Ass to Mouth, Fingerfucking, Anal Fingering, Anal Sex, Biting, Bruises, Marking, Dirty Talk, Public Sex, Scent Marking, Grinding, Rough Sex, Possessive Behavior, Come Eating, Come Swallowing, Come Marking, Intercrural Sex, Oral Sex, Face-Fucking, Face-Sitting, Wall Sex, Overstimulation, Multiple Orgasms, Dry Orgasm, Facials, Snowballing, Teasing, Nipple Play, Nipple Piercings, Butt Plugs, Aftercare, Fluff and Smut, Plot What Plot/Porn Without Plot, unrealistic amounts of cum"
32848051,gossamer in the light,bts,fluff,14244,4,43542,10886,80,20.0,https://archiveofourown.org/works/32848051,"Alternate Universe, Fake/Pretend Relationship, Fluff, Humor, No Angst, maybe a tiny bit if you squint really hard though, Office Party, Vacation, There Was Only One Bed, Strangers to Lovers, Self-Indulgent, Smut, Sexual Tension, Flirting, Drinking, jungkook is very hot in this one, but then again i guess he's very hot all the time, jimin is oblivious with a capital O, Slow Burn, it wasn't actually supposed to be slow burn but 40k later here we are, Happy Ending, exhibitionism sort of but not really, Dirty Talk"
12890085,(Maybe I Love You) We're Too Young For That,bts,fluff,19072,22,153417,6974,435,19.8,https://archiveofourown.org/works/12890085,"Enemies to Lovers, Alternate Universe, Idol Jeon Jungkook, Music Producer Taehyung, Fluff, Hate to Love, Angst, Slow Burn, Eventual Smut"
17387771,i glow pink in the night,bts,fluff,13634,1,19255,19255,20,20.0,https://archiveofourown.org/works/17387771,"Alternate Universe - College/University, Childhood Friends, Friends to Lovers, Fluff, Smut, Porn With Plot, Mutual Pining, Confessions, Unresolved Sexual Tension, Marking, Making Out, Pool Sex, Semi-Public Sex, Blow Jobs, Oral Sex, Dirty Talk, Anal Fingering, Fingerfucking, Teasing, Felching, Snowballing, Come Eating, Anal Sex, Barebacking, Rimming, Multiple Orgasms, Overstimulation, Dry Orgasm, Park Jimin Is A Cockslut, Jeon Jungkook Is a Public Safety Concern, Minor Kim Taehyung | V/Min Yoongi | Suga"
13352802,twenty-four,bts,fluff,15233,1,20246,20246,20,20.0,https://archiveofourown.org/works/13352802,"Alternate Universe - College/University, Handcuffed Together, Humor, Mutual Pining, Light Angst, very light dont be put off by that tag, Aggressive making out, no lizards were harmed in the writing of this fic, dont feed your lizard keys or gift cards this is extremely unrealistic, basically just yoongi suffering a lot, Fluff"
8899477,Hiraeth,bts,fluff,20623,5,100625,20125,100,20.0,https://archiveofourown.org/works/8899477,"taekook, yoonmin, but mostly taekook centric, a lot of manipulation on Jeongguk's part, Implied/Referenced Child Abuse, Implied/Referenced Cheating, Implied/Referenced Alcohol Abuse/Alcoholism, Implied/Referenced Drug Use, Implied/Referenced Self-Harm, Heavy Angst, but there's a lot of fluff in between, jeongguk is just trying to find himself, Mutual Pining, idk why i'm torturing taekook like this sorry, Smut, Blowjobs, Rimming, Switching, College AU, fratboy jeongguk, Mental Instability, Psychosis, Yoongi and Jimin are very caring and soft, A lot of yoonkook bonding, Yoongi just really cares abt Jeongguk, Alternate Universe - College/University, Diary of an Oxygen Thief Au, Taehyung has ADHD, Overdose"
20061220,Sunflower,bts,fluff,20447,22,96235,4374,440,20.0,https://archiveofourown.org/works/20061220,"Alpha/Beta/Omega Dynamics, Arranged Marriage, Businessman Yoongi, Alternate Universe - Mob, Hate to Love, Angst and Fluff and Smut, Kidnapping, Blood and Violence, Tattoos, Smoking, Post-Traumatic Stress Disorder - PTSD, Min Yoongi | Suga Being an Asshole, Jealousy, Scenting, Nesting, Sexual Tension, Depression, Minor Jeon Jungkook/Jung Hoseok | J-Hope, Past Character Death, Minor Character Death, mentions of mpreg, Oral Sex, Semi-Public Sex, Accidental Voyeurism, Exhibitionism, Dirty Talk, Face-Fucking, Hyung Kink, Praise Kink, Come Eating, Anal Fingering, Dry Humping, Masturbation, Mating Cycles/In Heat, Vibrators, Marathon Sex, Multiple Orgasms, Come Inflation, Somnophilia, Anal Fisting, Spanking, Other Additional Tags to Be Added, Aged-Up Character(s), Knotting, Self-Lubrication, Verbal Humiliation, Slut Shaming"
15766506,After Hours,bts,fluff,14529,5,53008,10602,100,20.0,https://archiveofourown.org/works/15766506,"Alternate Universe, Alpha/Beta/Omega Dynamics, Alpha Min Yoongi | Suga, Omega Park Jimin, Enemies to Lovers, kind of?, jimin is a little salty, Park Jimin Is Whipped, Park Jimin Is a Brat, Min Yoongi | Suga Is a Sweetheart, Min Yoongi | Suga is Whipped, Mating Cycles/In Heat, Scenting, Scent Marking, Fluff, Misunderstandings, Smut, Fucking, Anal Sex, Anal Fingering, Knotting, Rimming, Other Additional Tags to Be Added, Self-Lubrication, Angst, Park Jimin Is Bad at Feelings"
22120321,Best I Ever Heard,bts,fluff,13435,1,7935,7935,20,20.0,https://archiveofourown.org/works/22120321,"Jeon Jungkook & Park Jimin are Roommates, Plot What Plot/Porn Without Plot, Bottom Park Jimin (BTS), Top Jeon Jungkook, Dom/sub Undertones, Dirty Talk, Loud Sex, Barebacking, Spanking, Smut, Sub Park Jimin (BTS), Dom Jeon Jungkook, things escalate and they escalate quickly, Humor, Fluff, Getting Together"
13123932,(my heart beats) for you,bts,fluff,13173,4,18017,4504,80,20.0,https://archiveofourown.org/works/13123932,"Alternate Universe - High School, Jikook As Kids, Fluff, Tooth-Rotting Fluff, Jikook As Teenagers, First Kiss, Jikook as Adults, Smut, Eventual Smut, Rimming, Strength Kink, Muscle Kink, Anal Sex, Top Jeon Jungkook, Bottom Park Jimin, Anal Fingering, Hand Kink, Jeon Jungkook is Whipped, Jeon Jungkook is a Sweetheart, Park Jimin Is a Sweetheart, Strangers to Friends to Lovers, i don't know how to tag sorry, Bullied Park Jimin, Shy Park Jimin, Protective Jeon Jungkook, Wall Sex, Basically lots of fluff with some golden smut at the end, please give this a chance, the order of tags keeps getting rearraged im so sorry, adding some tags bc of the bonus chapter, Domestic Fluff, Jikook as Dads, jikook as parents"
3948544,Date Me,bts,fluff,12924,1,5475,5475,20,20.0,https://archiveofourown.org/works/3948544,"Alternate Universe - Coffee Shops & Cafés, because why not, Fluff and Fluff, attempted but fail crack, i dont really know what this is"
13590312,fever started long ago,bts,fluff,17468,1,22994,22994,20,20.0,https://archiveofourown.org/works/13590312,"Pining, Friends to Lovers, Smut, Fluff, Canon Compliant, but with magic?"
10992675,take me out (the date way or the assassination way),bts,fluff,13646,1,6838,6838,20,20.0,https://archiveofourown.org/works/10992675,"Fluff, Humor, Slice of Life, Romance, Pining, Pining Min Yoongi | Suga, lots of texting, yoongi is Dramatic, Alternate Universe - College/University, its a game of Guess Jungkooks Major because somehow hes out there doing everything, this is like 80 percent yoongi pining, 15 percent his friends being simultaneously the best and the Worst, 5 percent jungkook being extra"
8703880,Cinnamon Crisp,bts,fluff,16978,1,21598,21598,20,20.0,https://archiveofourown.org/works/8703880,"Alternate Universe - College/University, Alternate Universe - A/B/O, Alpha/Beta/Omega Dynamics, Non-Traditional Alpha/Beta/Omega Dynamics, Friends to Lovers, Slow Burn, Fluff, Fluff everywhere, Light Angst, Cuddling, sharing of clothes, Heats, heat care, no heat sex, taekook are so soft in this, Everything is soft"
23128537,Fold It Up Like Origami,bts,fluff,15184,6,98757,16460,120,20.0,https://archiveofourown.org/works/23128537,"Model Park Jimin (BTS), Gamer Jeon Jungkook, Switch Jeon Jungkook, Switch Park Jimin (BTS), Power Bottom Park Jimin (BTS), Power Bottom Jeon Jungkook, Strangers to Lovers, Secret Relationship, Jeon Jungkook is Whipped, Park Jimin (BTS) is Whipped, Jeon Jungkook is a Sweetheart, Shy Jeon Jungkook, Park Jimin (BTS) is a Little Shit, Jeon Jungkook is Bad at Feelings, Park Jimin (BTS) is Bad At Feelings, jfc they're both whipped and bad at feelings so you know it's gonna be a mess bye, Angst and Fluff and Smut, Explicit Sexual Content, Long-Distance Relationship, Falling In Love, side Vmon/Taejoon because ugh yes please, side Yoonjin because another big yes from me, Model Kim Taehyung | V, Photographer Kim Namjoon | RM, Hoseok is Jimin's publicist bc BFFs, Yoongi and Seokjin are gamers, Yeji is a gamer and a badass bye, these tags are a fucking mess, Tags Contain Spoilers, Tags Are Hard, really fucking hard I'm done, just kidding need to add the Happy Ending tag, Anxiety Attacks, Social Anxiety"
14354460,A Dance of Poppies,bts,fluff,14327,1,32705,32705,20,20.0,https://archiveofourown.org/works/14354460,"yoonmin, Romance, Alpha/Beta/Omega Dynamics, Alpha/Omega, Friends to Lovers, time jumps, One Shot, Mates, Mating Rituals, Mating Cycles/In Heat, Mating Bites, Mpreg, alpha!yoongi, omega!jimin, Fluff, Fluff and Smut, First Kiss, First Time, Love Confessions, Slow Build, Min Yoongi | Suga & Park Jimin are Best Friends, Domestic Fluff, Requited Love, Courtship, Smut, Heat Sex, Rimming, Anal Fingering, Anal Sex, Scent Marking, Scent Kink, Come Inflation, Exhibitionism, Semi-Public Sex, Breeding Kink, Knotting, Underage Masturbation, but its very quick and glossed over, Tooth-Rotting Fluff, SO MUCH FLUFF, they are so whipped for each other, the mpreg is very brief and doesn't go into detail, it can be skimmed over if it makes anyone uncomfortable, all smut takes place after both yoongi and jimin are of age, No Underage Sex"
10638657,take me out (we're going down),bts,fluff,14227,1,20183,20183,20,20.0,https://archiveofourown.org/works/10638657,"Injury, Sugar Daddy, Sort Of, Car Accidents, no one is seriously harmed, Fluff, Humor, Asexual Character, Alternate Universe - College/University, yoongi's rolex, side vmin - Freeform"
12285273,Give it to me Slow (Then Wash Away),bts,fluff,14787,1,33356,33356,20,20.0,https://archiveofourown.org/works/12285273,"Vampires, Alternate Universe - Vampire, Vampire Min Yoongi | Suga, Blood Drinking, blood prostitute Jimin, is that a thing? it is now, Smut, Fluff, Fluff and Smut, Light Angst, Violence, Blood, Coming Untouched, Barebacking, Anal Sex, Slow Burn, Jimin has kinks, YFR-Fantasy Bingo, Yoonmin fantasy bingo, Top Min Yoongi | Suga, Bottom Park Jimin"
32720182,Two Can Play That Game,bts,fluff,21686,4,48933,12233,80,20.0,https://archiveofourown.org/works/32720182,"Teacher Park Jimin (BTS), Personal Trainer Jeon Jungkook, Single Parent Jeon Jungkook, Jungkook is a literal dad, with a 7yo daughter, DILF Jeon Jungkook, me giggling tagging that but wow it's true ok goodbye, Original Character(s), Explicit Sexual Content, Strangers to Lovers, Fluff and Humor, Falling In Love, the author has once again injected her own terrible sense of humor, The Author Regrets Nothing"
12568164,"Love, I have Wounds",bts,fluff,19028,4,79626,19906,80,20.0,https://archiveofourown.org/works/12568164,"Alternate Universe - College/University, Artist Kim Taehyung | V, Photographer Jeon Jungkook, side relationship, Smut, Fluff and Angst, Fluff and Smut, Angst, Fluff, Semi-Public Sex, Anal Sex, Power Bottom Kim Taehyung | V, Top Jeon Jungkook, Bottom Jeon Jungkook, Top Kim Taehyung | V, Switching, Loneliness, Depression, Angst and Humor, Friends With Benefits, Friends to Lovers, Rough Sex, Hand Jobs, Other Additional Tags to Be Added, Implied/Referenced Cheating, not between main characters, Rimming, Smoking, Art, Photography, Panic Attacks, Face-Sitting, Overstimulation, Multiple Orgasms, Wall Sex"
18350978,make it taste like love,bts,fluff,14601,15,158395,10560,299,19.9,https://archiveofourown.org/works/18350978,"ABO, Alpha Jeon Jungkook, Alpha Kim Taehyung, Omega Park Jimin, Alpha Min Yoongi, College, Love, Hate to Love, Misunderstandings, Fighting, Magic, Petty Kim Taehyung, Sex, Angry Sex, Blowjobs, Rimming, Anal Sex, Angst, Fluff, Angst with a Happy Ending, Omega Kim Taehyung | V, Soulmates, Soulmate AU, Drug Use, Beta Jung Hoseok | J-Hope, Warlock Kim Seokjin | Jin, Alpha Kim Namjoon | RM, Partying, Alcohol, College AU, Denial, Slow Burn, Non-Consensual Drug Use, Vampires, Fairies, Enemies to Friends to Lovers, yoonminseok - Freeform, Sexual Tension, really slow burn, Cliffhangers in every chapter ha ha, Love Triangle, Eventual Overlysweet Fluff, Polyamory, Dom/sub Undertones, Submission, Bottom Kim Taehyung | V, Top Jeon Jungkook, It Has Mistakes"
